Estación,Título,latitud,longitud,Fecha,Periodo,xx1,xx2,xx3
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-21,8,5,5,118
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-21,7,16,7,117
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-21,6,7,6,41
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-21,5,18,7,109
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-21,4,11,6,90
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-21,3,14,6,124
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-21,2,16,6,59
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-21,1,10,7,51
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,24,6,6,59
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,23,19,7,63
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,22,10,7,153
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,21,11,6,114
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,20,6,6,58
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,19,19,7,57
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,18,18,7,97
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,17,10,5,19
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,16,19,7,115
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,15,17,5,134
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,14,16,7,37
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,13,2,6,78
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,12,9,7,54
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,11,9,5,151
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,10,10,6,142
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,9,1,7,39
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,8,15,5,142
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,7,14,7,36
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,6,18,5,19
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,5,14,5,23
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,4,19,6,109
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,3,1,7,157
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,2,12,7,70
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-20,1,17,6,25
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,24,17,6,32
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,23,9,7,92
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,22,14,6,31
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,21,1,5,93
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,20,11,6,129
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,19,12,6,109
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,18,3,5,17
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,17,5,5,35
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,16,17,7,115
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,15,8,5,153
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,14,10,7,101
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,13,0,5,30
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,12,11,5,47
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,11,3,5,119
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,10,9,6,43
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,9,13,6,69
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,8,4,6,139
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,7,13,7,78
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,6,19,5,51
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,5,8,7,26
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,4,9,6,97
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,3,9,5,133
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,2,2,7,29
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-19,1,12,6,29
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,24,10,7,76
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,23,12,6,17
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,22,0,7,98
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,21,17,5,148
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,20,19,7,62
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,19,5,5,75
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,18,7,5,23
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,17,17,5,135
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,16,2,5,113
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,15,17,7,109
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,14,2,5,30
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,13,19,7,137
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,12,11,5,86
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,11,19,7,122
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,10,7,7,118
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,9,17,5,40
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,8,10,7,140
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,7,11,7,73
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,6,12,5,71
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,5,1,6,125
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,4,1,6,72
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,3,13,7,112
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,2,9,6,33
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-18,1,5,5,51
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,24,8,6,33
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,23,12,6,59
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,22,3,7,111
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,21,6,6,78
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,20,6,5,64
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,19,16,6,85
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,18,2,6,103
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,17,10,5,18
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,16,7,5,98
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,15,10,7,92
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,14,11,5,31
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,13,13,7,96
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,12,4,7,25
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,11,8,7,111
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,10,18,5,152
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,9,9,7,151
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,8,14,7,152
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,7,15,7,76
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,6,17,6,28
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,5,3,6,102
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,4,3,5,71
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,3,8,6,77
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,2,15,5,53
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-17,1,13,6,35
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,24,9,6,57
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,23,8,7,99
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,22,1,7,41
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,21,10,7,57
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,20,9,7,101
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,19,3,5,75
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,18,3,5,31
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,17,1,5,83
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,16,17,5,22
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,15,7,7,60
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,14,17,7,92
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,13,1,5,62
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,12,13,6,117
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,11,3,5,116
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,10,1,7,90
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,9,18,5,107
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,8,2,5,109
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,7,8,5,65
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,6,18,7,21
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,5,10,5,61
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,4,7,7,137
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,3,11,6,35
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,2,7,5,53
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-16,1,15,7,68
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,24,3,7,25
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,23,5,6,127
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,22,4,5,141
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,21,12,5,56
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,20,10,7,152
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,19,0,7,129
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,18,5,6,132
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,17,12,6,22
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,16,17,6,71
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,15,18,6,135
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,14,7,6,43
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,13,4,6,81
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,12,16,7,156
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,11,5,7,62
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,10,3,6,70
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,9,17,7,72
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,8,10,6,84
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,7,18,5,23
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,6,13,7,142
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,5,1,5,80
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,4,5,5,59
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,3,16,6,46
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,2,0,5,100
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-15,1,2,7,91
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,24,17,6,60
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,23,8,5,33
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,22,12,6,83
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,21,2,6,140
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,20,4,7,117
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,19,3,7,41
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,18,19,6,81
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,17,12,5,26
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,16,9,5,134
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,15,7,7,36
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,14,19,5,148
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,13,3,5,53
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,12,10,6,77
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,11,1,6,103
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,10,10,7,129
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,9,3,7,92
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,8,16,6,110
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,7,3,6,42
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,6,18,5,57
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,5,2,7,101
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,4,18,5,39
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,3,6,5,122
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,2,17,6,157
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-14,1,5,7,29
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,24,15,7,146
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,23,0,7,33
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,22,16,5,129
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,21,3,7,33
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,20,13,5,149
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,19,6,7,98
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,18,16,5,140
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,17,13,7,139
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,16,10,5,97
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,15,3,6,153
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,14,7,6,154
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,13,0,7,104
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,12,17,7,101
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,11,18,6,157
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,10,18,7,142
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,9,13,5,77
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,8,10,5,138
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,7,13,5,84
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,6,11,6,49
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,5,5,5,133
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,4,10,7,81
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,3,17,5,139
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,2,10,7,78
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-13,1,7,6,108
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,24,11,6,52
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,23,17,7,46
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,22,7,6,98
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,21,4,5,118
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,20,7,7,120
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,19,14,7,151
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,18,11,6,69
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,17,3,7,154
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,16,15,6,24
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,15,1,5,68
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,14,17,6,110
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,13,17,7,111
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,12,10,6,31
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,11,9,6,127
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,10,9,6,48
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,9,0,6,126
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,8,17,6,115
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,7,5,5,149
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,6,19,6,124
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,5,2,7,148
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,4,18,5,71
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,3,6,6,77
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,2,4,5,134
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-12,1,16,5,108
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,24,18,5,91
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,23,0,5,90
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,22,0,5,63
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,21,13,6,131
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,20,19,6,49
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,19,13,5,126
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,18,3,6,87
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,17,3,6,143
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,16,1,5,38
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,15,5,6,32
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,14,4,5,26
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,13,7,7,37
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,12,16,7,145
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,11,9,6,17
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,10,3,7,70
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,9,4,7,48
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,8,13,5,52
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,7,12,6,72
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,6,19,5,53
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,5,3,6,147
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,4,5,7,27
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,3,13,5,67
1,Estación Avenida Constitución,43.529806,-5.673428,2020-03-11,2,4,6,53
